,EDA_tonic_mean,EDA_smna_mean,EDA_tonic_min,EDA_phasic_mean,TEMP_std,BVP_peak_freq,smoker_YES,ACC_y_min,ACC_x_mean,weight,gender_ female,c_Temp_max,ACC_x_max,TEMP_mean,c_ACC_y_std,net_acc_max,Resp_std
23,0.5569836044768999,0.10929061402866304,0.43702849423824736,0.1424530484552324,0.029622219551496468,0.07690132880972575,0,-2.177719139845672e-05,0.015176454359606847,80,0,31.57574462890625,0.05710841549650149,33.77488687782806,0.021239392091418896,0.0571084425326015,3.2539810325135403
24,0.9334533390175288,0.07393629114088468,0.7536366978248341,0.09511807201676206,0.041378055609290254,0.09499575911789652,0,-1.9883522581199616e-05,0.0128091532713559,80,0,31.58016967773437,0.0873827562416348,33.630271493212675,0.019507643417655613,0.08738279761012517,3.619296339149689
25,1.3296179720623438,0.19345301964690226,0.994204400261122,0.24857082140454875,0.044840327635892865,0.12669683257918554,0,1.8936688172571063e-06,0.011065670052796305,80,0,31.2354736328125,0.04885177711146513,33.51045248868782,0.009547687435927269,0.0488518002387314,2.8363678595878383
26,1.7054245398209025,0.13551460569583088,1.52217621367091,0.17984003779846167,0.03337495950608292,0.08821034775233247,0,2.84050322588566e-06,0.010362026720169332,80,0,31.24871826171875,0.012384957577554541,33.38076923076924,0.006519180228411982,0.012384963440805143,2.6913802857054603
27,1.7429071992856755,0.11544064258255532,1.6024423520029083,0.13856281141234486,0.060425523018228414,0.1085665818490246,0,3.313920430199936e-06,0.011025974675944955,80,0,31.457733154296875,0.018577436366331808,33.25502262443437,0.020254531804086352,0.018577445161207715,2.2482627019514347
28,1.839090019699396,0.09243935646962848,1.7641211180785508,0.11686507301603953,0.06372743756339852,0.11309018942606727,0,2.84050322588566e-06,0.010680577070524588,80,0,31.4400634765625,0.015825223571319692,33.023348416289636,0.013025352628514343,0.015825231063251018,2.9724609995754685
29,2.017397504201295,0.09239112497539356,1.9136380148988643,0.12678553978776136,0.0537324172386864,0.09273395532937516,0,5.6810064517713185e-06,0.010655095321639852,80,0,31.331085205078125,0.0137610639750606,32.818597285067895,0.007430334750018289,0.013761070489783492,2.7502349930209093
30,2.1764925844845537,0.08941077877665103,2.1139953712525297,0.1237033379111768,0.04177928788543605,0.08821034775233247,0,6.1544236560855945e-06,0.0109092798861643,80,0,31.298736572265625,0.0137610639750606,32.64628959276018,0.005742665655162807,0.013761070489783492,2.2284760053318173
31,-0.6024188892572333,0.02079578526634598,-0.7154826415873601,0.0313252816710914,0.02567234357488226,0.11987560079163133,0,2.367086021571383e-05,0.04302083758832277,80,0,32.02410888671875,0.05366814950273634,34.386742081447956,0.004285266566623028,0.05366817491015562,1.8200230505707105
32,-0.6189101385068367,0.029011146221520533,-0.6815516783982889,0.03743305696147183,0.03469275356814778,0.13797003109980208,0,1.7989853763942512e-05,0.04260445632097853,80,0,32.406280517578125,0.0550442559002424,34.31135746606345,0.0043882558711586285,0.05504428195913397,2.3179873907017727
33,-0.5896602430338281,0.013280918446425692,-0.6195766326096941,0.01744534321708691,0.03196767731422908,0.13797003109980208,0,2.461769462434237e-05,0.04240088920279407,80,0,32.406280517578125,0.05229204310523028,34.213529411764725,0.0033322854855280127,0.052292067861177266,1.9627690206213488
34,-0.6667333010567618,0.008184304409753217,-0.7148496580614004,0.010927698454831351,0.02007632699045766,0.13570822731128074,0,2.603794623728521e-05,0.04164180416331152,80,0,32.31396484375,0.045411511117699976,34.143574660633405,0.003074505621201073,0.04541153261628554,2.0287220506293666
35,-0.6714816360437371,0.03665068641140791,-0.8159899684432836,0.04692342342240873,0.02424461244423196,0.15606446140797284,0,-1.088859569922836e-05,0.03192092054373278,80,0,32.61376953125,0.0667411602790439,34.082850678733024,0.02087658579662584,0.06674119187544994,2.141867099165577
36,-0.4799861347225782,0.02454544259779625,-0.5049513580687185,0.03241990538751058,0.039007779310115384,0.12895927601809956,0,3.313920430199936e-06,0.01818126093854333,80,0,32.839813232421875,0.031650447142639385,34.06547511312215,0.004205692447183909,0.031650462126502035,2.284200723256334
37,-0.3738730782114135,0.023797700127214456,-1.2129804224873473,0.07273083023010507,0.03243646466371496,0.1334464235227594,0,2.887844946317087e-05,0.042838316688879885,80,0,31.630340576171875,0.04403540472019392,34.035158371040694,0.004089770682834673,0.044035425567307176,1.093239221562009
38,-0.4559461403757605,0.0012213790571758145,-0.519506568745963,0.0016264039139024262,0.02240106933364976,0.13118461973423806,0,2.887844946317087e-05,0.04273747734640207,80,0,31.5875244140625,0.04334735152144089,34.00004524886868,0.003179972876163568,0.043347372042818,1.3458899561536506
39,-0.5622597589750665,0.00029400529068619236,-0.599654467501188,0.0003747508665414084,0.03883254649580824,0.13797003109980208,0,2.935186666748515e-05,0.04272000889904908,80,0,31.58163452148437,0.04334735152144089,34.13280542986426,0.0026965071637264732,0.043347372042818,1.2211432027988522
40,-0.6316999979913746,0.00020644248120388152,-0.6608976973731343,0.0002760711252435289,0.06409901152430643,0.13797003109980208,0,2.887844946317087e-05,0.04268146849359236,80,0,31.68499755859375,0.04334735152144089,34.283212669683344,0.002851298864202059,0.043347372042818,1.2876495903665717
41,-0.6801673607453299,0.00040098418772232446,-0.6961585574333122,0.000498939731499659,0.06022343959663416,0.13118461973423806,0,2.887844946317087e-05,0.04266280085594006,80,0,31.6170654296875,0.04334735152144089,34.51914027149323,0.0032366121981665685,0.043347372042818,1.2205635382931763
42,-0.7162725877237671,0.00018613447412916428,-0.7359651677395491,0.00023193138839461782,0.016819924207042522,0.15158371040723986,0,2.887844946317087e-05,0.04265735247088205,80,0,31.61557006835937,0.04334735152144089,34.61769230769228,0.003014558855424696,0.043347372042818,1.1675091729924385
43,-0.7453046230656759,0.00024308929829570743,-0.7519319399340987,0.0003480788203688784,0.037201505447153185,0.14927905004240882,0,2.887844946317087e-05,0.04265190826572053,80,0,31.52850341796875,0.04334735152144089,34.646108597285014,0.003463213489776483,0.043347372042818,1.1383114823304892
44,-0.2787497486102401,0.012822024457573505,-0.7528341171337268,0.03915150478269243,0.2787030453400697,0.07690132880972575,0,2.1303774194142445e-05,0.03943035183510057,80,0,32.406280517578125,0.046787617515206034,33.77895927601814,0.02952973009608427,0.04678763966526387,1.610151972900197
45,-0.3980590087834422,0.0005007916980257523,-0.4594227239958994,0.0006707568610709065,0.02057007801589521,0.14249363867684478,0,2.603794623728521e-05,0.03917391408638117,80,0,32.41973876953125,0.04197124512393483,33.6406334841629,0.005647209849913994,0.04197126499383968,2.2711372669522243
46,-0.5069736652449411,0.0002810670111995496,-0.5491619062771991,0.00033033911527258875,0.014176695169892502,0.14475544246536612,0,2.651136344159949e-05,0.039140030745581485,80,0,32.3675537109375,0.03921903232892271,33.637239819004456,0.004461586276810044,0.03921905089588296,1.4375362620397811
47,-0.5804184370355394,0.0003688112108261549,-0.6134522085406917,0.000516023030741504,0.01875433243695769,0.1402318348883234,0,2.461769462434237e-05,0.03910273616926899,80,0,32.30502319335937,0.0412831919251818,33.66248868778285,0.0037546061294863853,0.04128321146935048,1.077101328668313
48,-0.6321761235298625,0.0004768960300067551,-0.6463685687186908,0.0006030226724355931,0.07950979498023526,0.13570822731128074,0,2.651136344159949e-05,0.03903456557767341,80,0,32.279693603515625,0.03921903232892271,33.815158371040724,0.003169227566639337,0.03921905089588296,0.9090342605188284
49,-0.6569093798976653,0.0008968844576197765,-0.6644925313357483,0.0011113529481918056,0.08359297131272418,0.13122171945701358,0,2.651136344159949e-05,0.03893338128373931,80,0,32.2454833984375,0.03921903232892271,34.13904977375565,0.003666457748151557,0.03921905089588296,1.1577228766082135
50,1.8755377465993779,0.13845950030125748,1.7233040186516009,0.18654441884600087,0.03793263542710612,0.09894880596321602,0,-3.244890971772956e-06,0.003596906095539883,80,0,31.994331553246113,0.012870146265225549,32.61315696285849,0.015394570847070358,0.022521765450622275,2.610682387496145
51,2.1764729223261785,0.08941114711009583,2.113970609593871,0.12370371883270707,0.0417807651424449,0.08821090681354574,0,6.1543651476513164e-06,0.010909248472137196,80,0,31.298740570151296,0.0137610639750606,32.646310887831845,0.00574287422991552,0.013761070489783492,2.228540488204772
52,1.776822378723802,0.09242280236065648,1.685519978892442,0.11777585011709282,0.06353243806509666,0.11280244386962267,0,1.6208882106760376e-06,0.009277431298660384,80,0,31.543355557486766,0.014906118810240855,33.003639467090096,0.012846522735374188,0.01696317082997327,3.0176486840193038
53,-0.5280674756354773,0.026091014367248706,-0.5660724024944147,0.034154947880599015,0.037514356877015397,0.13207788169576767,0,8.393233828987915e-06,0.026634083714863782,80,0,32.68976836118661,0.03974700111089556,34.15057454096902,0.004268877310758574,0.039747019927805244,2.295894226405564
54,-0.6305179234977301,0.006122443784083665,-0.6670854955334924,0.008173824990995905,0.018379978991580122,0.13570822731128074,0,1.1915663049058004e-05,0.023202249965115516,80,0,32.6064845791977,0.026816223449288013,33.3327040271743,0.006041755864335054,0.0447098233154652,2.1943899910590994
55,-0.510980443971539,0.02554175277715777,-0.544351352257343,0.03353835263897739,0.03804508576097564,0.1309695990865496,0,6.588159610417766e-06,0.023630139821321117,80,0,32.74309094781024,0.03686966717224778,34.12033211031724,0.00424642282542012,0.0368696846269784,2.291738617290269
56,-0.5391057526535572,0.026445839108377407,-0.5801042703083219,0.034553270375629774,0.03717150432322669,0.1327938358003468,0,9.559317538238745e-06,0.02857464106243829,80,0,32.65532179995535,0.041605768023310646,34.17011124774172,0.004283382979990017,0.041605787720192355,2.2985787631639467
57,-0.7452905829575445,0.00024308476920831943,-0.7519206892424267,0.00034806992112005643,0.03720482964186395,0.14927765238937568,0,2.887844946317087e-05,0.04265191191899429,80,0,31.528522758683575,0.04334735152144089,34.646063747895646,0.003463137864796385,0.043347372042818,1.1383299386493548
58,-0.463069656747505,0.0004525451563869936,-0.5141857300108474,0.0006103457064097477,0.023683781485147895,0.14376399018435007,0,2.6569739721964752e-05,0.039825057386438274,80,0,32.25288342187388,0.042228877084972784,33.82887657760246,0.00523832630269576,0.042228897076845004,2.0590518286929544
59,-0.46736386133367946,0.0011554444440091574,-0.5286919401198363,0.0015386805308119935,0.02510994568442442,0.1316254290263228,0,2.887844946317087e-05,0.04273383877219818,80,0,31.59385668568514,0.04334735152144089,34.01844101348573,0.003158620809098823,0.043347372042818,1.3421064133394818
60,2.4153965347010407,0.3939644525515886,1.4784613148806092,0.5872501778101934,0.03295944498653405,0.13570822731128074,0,-4.166071397965634e-05,-0.03418822706858229,69,0,33.203338623046875,-0.00756858518628333,32.612624434389126,0.018194284046712854,0.060548710155047376,5.26285536158664
61,2.2366879898703043,0.11857531558401785,1.8531672359223528,0.1404396519343593,0.034042549706451146,0.09047215154085382,0,-3.787337634514213e-05,-0.02862052378577899,69,0,32.328826904296875,-0.006880531987530299,32.584027149321216,0.011658785023531505,0.05504428195913397,2.360379327028374
62,1.6190943340762871,0.14091700037669572,1.4070258942709797,0.1969453428705857,0.020263613529963358,0.11082838563754592,0,-3.787337634514213e-05,-0.036381980395149865,69,0,32.065673828125,0.0034402659937651497,32.66312217194561,0.013213283868875715,0.05504428195913397,2.846542177082534
63,1.1705390668755953,0.00333224259856777,0.8947820127648441,0.003431357484475648,0.03775046709937542,0.10633484162895927,0,-3.124553548474225e-05,-0.037657291669084415,69,0,31.764862060546875,-0.03096239394388635,32.792895927601826,0.008023123351483539,0.04541153261628554,3.0804214603462583
64,0.7382498781578649,0.022483921963906545,0.604021419988384,0.029020674240851394,0.04196178188057178,0.1085665818490246,0,-3.692654193651357e-05,-0.035906342055446724,69,0,31.4400634765625,-0.01513717037256666,32.710542986425345,0.017284327872166962,0.05366817491015562,1.778171499242701
65,0.5503327116375198,0.014563439058351606,0.4637725064070022,0.0200284062629333,0.04668753634360276,0.12439920836867402,0,-3.739995914082785e-05,-0.02803855701954649,69,0,31.19580078125,0.015825223571319692,32.80484162895932,0.01833428873381136,0.054356228434644785,1.8611294919921009
66,0.4810859687380263,0.01263355503788607,0.3686143761339987,0.014803072066580672,0.01685931803164376,0.10178117048346057,0,-3.64531247321993e-05,-0.03510821590290781,69,0,31.05487060546875,-0.00481637239127121,32.83723981900453,0.01368445684660548,0.05298012138566645,2.8354383817223234
67,0.2931853969380812,0.01091044439163578,0.21210100747305946,0.013737577880158627,0.018677316758541725,0.10404297427198188,0,-3.077211828042797e-05,-0.03832705386085688,69,0,31.13409423828125,-0.01995354276383787,32.82882352941177,0.026497710915522263,0.04472347909179635,1.8464859348496327
68,0.08816320056982423,0.013673662252895343,0.025185260952042654,0.019586817949227314,0.01886535989087813,0.17189708792762226,0,-3.4559455914942184e-05,-0.04059825032936189,69,0,31.097381591796875,-0.020641595962590898,32.833257918552086,0.010970761394919851,0.05022790728770975,1.9496059609133989
69,-0.03788822685123516,0.01226139525532904,-0.09116395371209672,0.016240174948773403,0.11771578222490027,0.10407239819004524,0,-3.787337634514213e-05,-0.03981407381132845,69,0,31.07098388671875,-0.028898234347627262,32.9806787330316,0.008211841900660367,0.05504428195913397,1.6970464553207742
70,-0.1603179189085269,0.021789622237838896,-0.20407015364396985,0.02728728656004199,0.022761755205853967,0.14249363867684478,0,-5.207589247457043e-05,-0.033608752400628675,69,0,31.17523193359375,0.002064159596259089,33.26004524886886,0.028154948563505026,0.07568588769380921,3.2586416015818824
71,-0.2269425288769671,0.012843786644023254,-0.2619809224981845,0.01773693789152848,0.04623017543783424,0.11082838563754592,0,-4.024046236671351e-05,-0.03278384851130257,69,0,31.37969970703125,0.00756858518628333,33.286756756756795,0.010212351573063274,0.05848454958157984,2.074102070253307
72,-0.29804986133480554,1.939425797249057e-05,-0.3308392982913313,2.5209797558359235e-05,0.01654401612685065,0.11082838563754592,0,-3.3612621506313634e-05,-0.04219034803733827,69,0,31.52410888671875,-0.037154872732663616,33.436696832579194,0.005633684753720872,0.0488518002387314,3.2838746298187167
73,-0.3655703220032994,0.0009913947258946524,-0.39600382332866696,0.0012879107279056962,0.06847647523921056,0.10630477806050324,0,-3.408603871062791e-05,-0.035195340785057316,69,0,31.4813232421875,-0.02821018114887423,33.35452488687788,0.014576064383648672,0.04953985376322058,2.64316785059411
74,-0.3957284393572687,0.0036272024173208788,-0.4136683464809801,0.004716280841325289,0.025414159173519774,0.10630477806050324,0,-3.313920430199936e-05,0.0011472742250701036,69,0,31.634765625,0.03509071313640453,33.20891402714934,0.028742357291060026,0.04816374671424223,1.7301718705781792
75,-0.4183381622652384,0.003504331910148089,-0.4618220352209033,0.003819797582898429,0.011433915512505515,0.12666101215719536,0,-3.9293627958084963e-05,0.003086321160036803,69,0,31.714599609375,0.02821018114887423,33.164615384615324,0.011776620285636231,0.0571084425326015,2.9036287524877764
76,-0.465012578181488,0.00010487888622200624,-0.4876065409052998,0.0008721783294287962,0.012201095476245094,0.11085972850678734,0,-2.698478064591377e-05,-0.03623565233930577,69,0,31.686492919921875,-0.0344026599376515,33.17004524886872,0.003063384294993673,0.03921905089588296,1.3158096871979843
77,-0.4981449752054215,9.211130152513628e-05,-0.5031184529027248,0.00011970706759657185,0.011862800232682168,0.1085665818490246,0,-2.651136344159949e-05,-0.03445091706245172,69,0,31.7811279296875,-0.02821018114887423,33.140950226244364,0.004755600042502411,0.03853099737139378,2.2620358359037414
78,-0.5125740827107079,2.7541933546610014e-07,-0.5205494201495043,3.9813326703546704e-07,0.013150538850491335,0.11082838563754592,0,-2.0356939785513888e-05,-0.029165832199939994,69,0,31.79296875,-0.028898234347627262,33.13678733031672,0.0030586706096624155,0.029586301553034506,1.4293688869754957
79,-0.5238593106004253,0.0002733179229667894,-0.5266444632024962,0.00029802044687971294,0.050226244343891766,0.1085665818490246,0,-3.171895268905653e-05,-0.03468986766428071,69,0,31.93511962890625,-0.02821018114887423,33.18475113122175,0.02172608441808044,0.0460995861407747,2.7670045567853845
80,-0.5309078790331615,0.0042557959721365455,-0.5443012779534908,0.00513412038448734,0.03920463935367799,0.09725756290641786,0,-4.355438279691344e-05,-0.030082868927380726,69,0,32.248443603515625,-0.00275221279501212,32.672624434389036,0.048338527582218974,0.06330092425300407,5.893659220782398
81,-0.3113676477535631,0.07224640012918683,-0.5006894461845297,0.0750936755675375,0.029864253393665517,0.16284987277353688,0,-4.0713879571027776e-05,-0.027020770927400503,69,0,32.471923828125,-0.008256638385036359,32.557149321266984,0.05033437408725125,0.05917260310606901,4.4925849734039165
82,0.7819332221472636,0.3166919027269223,0.30361648722302703,0.41489526017058936,0.023954735746259486,0.13797003109980208,0,-3.739995914082785e-05,-0.02297467227849833,69,0,34.52197265625,0.00963274478254242,32.49276018099546,0.05046749827241437,0.054356228434644785,3.999537378984459
83,1.3417079434961583,0.2461322458653441,1.0664012193930157,0.32472993946342643,0.02631718709750976,0.1900452488687783,0,-5.444297849614181e-05,-0.029729502239333436,69,0,34.4576416015625,-0.008256638385036359,32.42805429864253,0.0528203979047179,0.07912615531625508,5.379255104667248
84,1.471648805821614,0.33541726151693074,1.2831219224131356,0.4402799603651718,0.02041080122629275,0.10178117048346057,0,-4.024046236671351e-05,-0.02839532152343965,69,0,33.750457763671875,0.00068805319875303,32.352262443438924,0.049129534904410896,0.05848454958157984,5.370976599757304
85,1.940850303623932,0.14692409433290796,1.8452564252960144,0.19490383765013344,0.012800872188296907,0.18320610687022892,0,-4.024046236671351e-05,-0.022724435736191758,69,0,33.7913818359375,-0.0137610639750606,32.282217194570215,0.30916758862786325,0.05848454958157984,5.610438030701183
86,1.5789729345120749,0.01874446032925092,1.2872867209110672,0.025972506624341682,0.03959862917069773,0.05880689850155499,0,-3.64531247321993e-05,-0.021866011717070432,69,0,33.073944091796875,-0.01513717037256666,32.18891402714922,0.03114585939614149,0.05298012138566645,3.37997396486198
87,1.046420341501739,0.0025568808412921593,0.8485510180541467,0.004866016538361044,0.0255203619909498,0.06106870229007633,0,-1.7043019355313955e-05,-0.02120511464573271,69,0,32.31689453125,-0.018577436366331808,32.11054298642534,0.010229814641933288,0.02476992688161029,4.271405142886258
88,0.7202198494360001,0.009032685214519177,0.6180246450084953,0.011083701741890571,0.03128631261782658,0.16511167656205822,0,-4.639488602279911e-05,-0.02083412639412439,69,0,32.05526733398437,-0.008256638385036359,32.025113122171945,0.02730712777019368,0.06742924539993912,4.070792845898484
89,0.5141875079782475,0.0016220343371478301,0.4218102929894443,0.002586934282228376,0.018445561359054702,0.047511312217194575,0,-1.656960215099968e-05,-0.02033103801428466,69,0,31.987030029296875,-0.018577436366331808,31.968642533936638,0.015642059168306164,0.024081873357121114,3.339419608520686
90,0.3322166721298578,0.001583518462621722,0.2506340018063034,0.00221530286770643,0.017797479352100774,0.07463952502120441,0,-3.2665787097685084e-05,-0.02011232427124224,69,0,32.07159423828125,-0.008944691583789391,31.93425339366517,0.02841698506212758,0.04747569318975305,4.392631301715387
91,-0.7070313749896417,0.15446625753575974,-1.2629672645905208,0.20428100599766005,0.046135743056010696,0.09499575911789652,0,-3.550629032357074e-05,-0.024785871139921586,69,0,33.33599853515625,0.00756858518628333,30.750000000000085,0.01938453977146101,0.0516040143366881,2.1940341171967845
92,-0.5103623955872395,0.0012840435484201805,-0.5176705750219632,0.0017168119111589538,0.01518852946418738,0.10178117048346057,0,-3.4559455914942184e-05,-0.031711512350215645,69,0,33.2696533203125,0.00963274478254242,30.84375565610861,0.02398162830272521,0.05022790728770975,2.5834124941389
93,-0.5186520334213905,0.005468062742838631,-0.5270602669329063,0.005936151148991904,0.01296615000077723,0.09047215154085382,0,-3.171895268905653e-05,-0.01217247056029262,69,0,33.32391357421875,0.014449117173813631,30.84954751131226,0.017781496262714358,0.0460995861407747,2.211797603728209
94,-0.5096639879856333,0.003653228043302745,-0.5262873503489116,0.00592134686126375,0.018894748667302192,0.09728506787330317,0,-2.2250608602771e-05,0.0005409468021870559,69,0,33.3299560546875,0.011696904378801509,30.879954751131248,0.011867159009862434,0.032338515650991204,2.210117032989734
95,-0.5180971887376095,6.659787137730953e-05,-0.5261031859092699,8.675089184791372e-05,0.026120475351951725,0.07011591744416171,0,-4.2134131183970615e-05,-0.03571731217721345,69,0,33.326934814453125,0.0034402659937651497,30.930271493212643,0.017625746933823086,0.06123676367953655,3.7074329738275487
96,-0.5246909017836315,9.73631716143896e-05,-0.5275111101289126,0.00012657416832669694,0.01342298368705068,0.13570822731128074,0,-2.935186666748515e-05,-0.030681023772676293,69,0,33.46127319335937,-0.0275221279501212,30.96321266968325,0.014712527152013991,0.042659318518328826,2.678497735086056
97,-0.4802503843577647,3.164826308498325e-07,-0.4808274900033803,4.032529665036418e-07,0.03176431913753037,0.0995193666949392,0,-3.077211828042797e-05,-0.04400271440984456,69,0,33.16571044921875,-0.04265929832268786,30.63316742081441,0.0045925530879486025,0.04472347909179635,3.040817198332507
98,-0.4790539285856736,2.968489464453309e-07,-0.4800250892150066,3.92302964248966e-07,0.014719728949392804,0.10404297427198188,0,-3.0298701076113697e-05,-0.0440058444923204,69,0,33.186798095703125,-0.04265929832268786,30.650723981900438,0.005397569402994028,0.044035425567307176,3.9375682891859047
99,-0.4754201417846923,3.1653008569566306e-07,-0.4771031121724357,4.1106196441702477e-07,0.015175582853397034,0.09273395532937516,0,-3.0298701076113697e-05,-0.044028399653689064,69,0,33.10552978515625,-0.04334735152144089,30.64013574660631,0.0032361594250178965,0.044035425567307176,2.8484257878995085
